gene	cluster
Atn1	0
Eno2	9
Lrrc23	14
Spsb2	0
Tpi1	6
Usp5	4
Cdca3	16
P3h3	8
Gpr162	7
Cd4	13
Lag3	13
Ptms	6
Mlf2	1
Cops7a	4
Pianp	2
Zfp384	4
Ing4	0
Acrbp	3
2010008C14Rik	3
Chd4	6
Nop2	0
Iffo1	0
Gapdh	6
Ncapd2	16
Mrpl51	1
Vamp1	3
Tapbpl	4
Cd27	13
4930417O13Rik	13
Ltbr	1
Scnn1a	11
Tnfrsf1a	6
Plekhg6	7
Cd9	8
Gm28809	5
Vwf	10
Ntf3	10
Kcna5	10
Kcna1	12
Kcna6	12
Ndufa9	1
Rad51ap1	16
D6Wsu163e	0
Tigar	0
Ccnd2	6
Gm4968	5
Parp11	0
Gm43633	3
Cracr2a	13
Tspan9	8
Tead4	2
Rpl18-ps2	3
Tulp3	0
Rhno1	0
Foxm1	16
Nrip2	7
Itfg2	0
Fkbp4	1
Gm10069	2
Gm8724	5
Klrb1a	13
Clec2h	7
Klrb1c	13
Klrb1b	13
Gm44066	5
Gm44067	3
BC035044	15
Gm44078	2
Clec2i	15
Clec2g	5
Gm15987	4
BC064078	3
Klrb1f	13
Clec2e	7
Clec2d	6
2310001H17Rik	4
Cd69	13
Clec12a	15
Clec1b	2
Clec9a	5
Gm43914	5
Clec1a	10
Clec7a	6
Olr1	4
1700101I11Rik	14
Gabarapl1	8
Klre1	13
Klrd1	13
Klrk1	13
Klrc3	5
Klrc2	13
Klrc1	13
Gm44135	5
Klri1	17
Klri2	13
Klra17	5
Klra5	5
Klra4	13
Klra8	13
Klra14-ps	5
Klra9	13
Klra7	13
Klra13-ps	5
Klra3	13
Klra2	4
Magohb	4
Gm44958	14
Styk1	13
Ybx3	1
Smim10l1	1
Gm45769	2
Etv6	6
Gm43982	3
Gm43984	3
Bcl2l14	5
Lrp6	15
Mansc1	10
Borcs5	0
Dusp16	4
Crebl2	0
Gpr19	3
2810454H06Rik	3
Cdkn1b	1
Lockd	16
Apold1	10
Ddx47	4
Gprc5a	11
Hebp1	4
Fam234b	3
Gsg1	2
Dynlt1-ps1	2
Emp1	1
Atf7ip	1
Plbd1	6
Gm44401	3
Gucy2c	7
Hist4h4	3
H2afj	6
Wbp11	1
BC049715	2
Art4	9
Mgp	8
Arhgdib	6
Rerg	9
Ptpro	15
Gm44258	2
Eps8	6
Strap	1
Dera	4
Mgst1	1
Plekha5	0
Gm44013	5
Aebp2	1
Rpl38-ps2	3
Pde3a	8
Gm10400	9
Gm43958	8
Gm20400	14
Pyroxd1	0
Recql	0
Golt1b	4
Ldhb	8
Kcnj8	8
Abcc9	8
Cmas	4
Sult6b2	7
St8sia1	18
C2cd5	0
Etnk1	1
Sox5	12
Bcat1	5
Lrmp	4
Casc1	2
Etfrf1	0
Kras	1
Gm44164	3
Gm15706	3
Rps25-ps1	3
2010013B24Rik	2
Gm44428	3
Rassf8	0
Bhlhe41	8
Sspn	0
Itpr2	13
Gm44086	5
Gm15720	2
Ints13	0
Fgfr1op2	6
Tm7sf3	1
Med21	1
Gm6654	2
Stk38l	0
Gm44270	2
Gm6266	5
Arntl2	2
Ppfibp1	8
Rep15	2
Mrps35	4
Klhl42	0
Pthlh	14
Ccdc91	0
Far2	7
Ergic2	1
4732416N19Rik	2
Tmtc1	11
Rps4l	4
Gm44021	2
Gm44022	2
Ipo8	4
Caprin2	9
Gm7618	5
Sinhcaf	4
3010003L21Rik	5
Dennd5b	10
Etfbkmt	9
Amn1	4
Gm10388	3
Resf1	6
Bicd1	11
Gm21814	5
Gm3375	5
Nlrp12	5
Myadm	1
Prkcg	2
Cacng7	9
Tarm1	6
Gm44165	3
Ndufa3	6
Tfpt	0
Prpf31	1
Gm15927	2
Cnot3	1
Leng1	0
Tmc4	9
Mboat7	4
Tsen34	1
Rps9	19
Pirb	6
Gm15922	5
Gm15448	5
Pira2	18
Gm14548	3
Lilra6	3
Gm7363	2
Lair1	1
Ttyh1	12
Leng8	1
Leng9	0
Cdc42ep5	8
Lilra5	15
Gm15931	5
Ncr1	13
Rdh13	3
Eps8l1	3
Ppp1r12c	1
Tnnt1	8
Tnni3	2
Dnaaf3	3
Gm15873	5
Ptprh	7
Tmem86b	5
Ppp6r1	1
Hspbp1	4
Brsk1	9
Tmem150b	3
Kmt5c	0
Cox6b2	8
Il11	2
Tmem238	0
Rpl28	19
Ube2s	1
Isoc2b	3
Isoc2a	0
Zfp628	0
Nat14	9
Ssc5d	8
Zfp579	11
Fiz1	0
Zfp524	0
Zfp865	0
Ccdc106	3
Zfp784	3
Gm15510	2
Zfp580	0
Gm45133	2
U2af2	1
Epn1	1
Rasl2-9	2
Gm5321	17
Zfp787	0
Gm36371	2
Zfp444	0
Zfp667	3
Zfp583	2
Zfp78	9
Zfp28	3
Peg3	0
Zfp954	3
Zfp773	2
Zfp418	2
Zfp772	2
Gm45844	3
Clcn4	1
Zik1	2
Gm45551	14
Zfp551	2
Zfp606	0
Zscan18	3
Gm18194	2
Gm45315	0
Zfp329	0
Zfp110	0
Zfp128	2
Zscan22	3
Rps5	19
1810019N24Rik	14
Zfp324	3
Zfp446	3
Trim28	1
Zbtb45	0
Chmp2a	6
Ube2m	1
Mzf1	7
Zswim9	3
Lig1	16
Rps8-ps4	5
Mrip-ps	9
Selenow	6
Nop53	1
Ehd2	8
Bicra	0
Napa	1
Kptn	0
Slc8a2	9
Meis3	9
Dhx34	0
C5ar2	15
C5ar1	1
Inafm1	0
Ccdc9	4
Bbc3	0
Sae1	4
Zc3h4	4
Gm45509	5
Tmem160	6
Arhgap35	0
Gm5586	5
Ap2s1	6
Slc1a5	1
Fkrp	0
Strn4	4
Prkd2	10
9330104G04Rik	2
Dact3	8
Gng8	9
Ptgir	0
Calm3	6
Pnmal2	8
Gm42372	5
Ccdc8	8
Ppp5c	0
Gm7287	2
Gm45104	7
Mill2	0
Pglyrp1	13
Ccdc61	3
Nova2	10
Gm10676	2
Mypop	7
Mypopos	3
Irf2bp1	0
Sympk	4
Dmwd	0
Dmpk	8
Six5	9
Fbxo46	0
Qpctl	3
Snrpd2	6
Eml2	11
Gpr4	10
Opa3	0
Vasp	1
Ppm1n	17
Rtn2	9
Gm26802	2
Fosb	15
Ercc1	0
Cd3eap	0
Ppp1r13l	2
Ercc2	3
Klc3	11
Ckm	3
Mark4	0
Exoc3l2	10
Bloc1s3	0
Trappc6a	4
Ppp1r37	0
Gemin7	1
Zfp296	5
Clasrp	0
Gm26890	3
Relb	4
Clptm1	1
Apoc4	2
Apoc1	5
Apoe	6
Tomm40	1
Nectin2	11
Bcam	8
Gm45114	2
Bcl3	1
Gm16174	3
Ceacam16	5
Ceacam19	5
Pvr	4
Igsf23	2
Ceacam20	7
Zfp180	0
Zfp112	3
Zfp235	3
Zfp111	9
Zfp109	2
Zfp108	14
Zfp93	9
Zfp61	3
Zfp94	2
Kcnn4	4
Smg9	0
Plaur	6
Cadm4	12
Zfp428	12
Irgq	0
Xrcc1	0
Zfp575	7
Ethe1	1
Phldb3	3
Cd177	4
Ceacam10	5
Gm9844	3
Rps19	19
Arhgef1	1
Rabac1	6
Atp1a3	3
Grik5	9
Zfp574	0
Pou2f2	1
D930028M14Rik	7
Dedd2	0
Zfp526	2
Gsk3a	1
9130221H12Rik	3
Erf	0
Cic	1
Pafah1b3	4
Megf8	0
4732471J01Rik	2
Lipe	4
Ceacam1	10
Erich4	7
Dmac2	0
B3gnt8	0
Bckdha	0
Exosc5	4
Tmem91	2
B9d2	4
Tgfb1	6
Ccdc97	0
Hnrnpul1	1
Axl	15
Cyp2s1	11
Cyp2b10	7
Egln2	4
Rab4b	18
Snrpa	1
BC024978	3
Itpkc	3
Coq8b	0
Numbl	9
Ltbp4	8
Shkbp1	4
Sptbn4	5
Blvrb	15
Sertad3	0
Sertad1	1
Prx	2
Pld3	1
2310022A10Rik	0
Akt2	1
Gm38973	5
Map3k10	0
Zfp607b	2
Zfp60	0
Gm10046	2
Zfp626	0
Zfp59	3
Zfp607a	3
Zfp974	3
Zfp780b	0
Zfp850	3
Psmc4	1
Fcgbp	3
Gm31024	2
Fbl	1
Dyrk1b	0
Eid2	0
Eid2b	0
Timm50	4
Supt5	1
Rps16	19
Plekhg2	0
Zfp36	6
Med29	4
Paf1	4
Samd4b	1
Gmfg	6
Lrfn1	3
Nccrp1	5
Pak4	0
Fbxo27	5
Fbxo17	3
Mrps12	1
Sars2	3
Nfkbib	4
Sirt2	1
Rinl	13
Hnrnpl	1
Ech1	1
Lgals4	7
Lgals7	13
Capn12	2
Actn4	6
Gm44699	2
Eif3k	6
Map4k1	4
Ryr1	5
Rasgrp4	4
Fam98c	4
1110035H17Rik	3
Spred3	3
Ggn	2
Psmd8	6
Catsperg1	5
Kcnk6	4
Yif1b	1
2200002D01Rik	10
Spint2	11
Ppp1r14a	7
Dpf1	2
Sipa1l3	4
Zfp84	0
Zfp30	9
Zfp790	3
Zfp940	3
Zfp420	3
Zfp27	3
Zfp383	3
Zfp74	0
C230062I16Rik	9
Gm10169	5
Zfp568	0
Zfp14	2
Zfp82	5
Zfp566	2
Zfp260	1
Zfp382	2
Zfp146	0
Gm5113	3
Cox7a1	7
Capns1	6
Gm26810	5
Tbcb	1
Polr2i	1
Wdr62	3
Thap8	2
Clip3	0
Alkbh6	0
Syne4	11
Sdhaf1	0
E130208F15Rik	5
Lrfn3	9
Tyrobp	6
Hcst	13
Nfkbid	15
Aplp1	9
Arhgap33	2
Proser3	3
Hspb6	3
Lin37	0
Psenen	6
U2af1l4	18
Kmt2b	4
Zbtb32	13
Cox6b1	6
Rbm42	18
Gm26610	5
Haus5	3
Tmem147	1
Tmem147os	7
Tmem147os.1	7
Gm26935	7
Sbsn	11
Dmkn	4
Ffar2	6
Cd22	3
D7Ertd128e	5
Mag	3
Usf2	1
Gm4673	3
Lsr	11
Fam187b	14
Fxyd5	6
Fxyd7	12
Fxyd1	12
Lgi4	12
Fxyd3	11
Hpn	3
Scn1b	15
Gramd1a	4
G630030J09Rik	2
Gm37292	17
Wtip	0
Uba2	1
Gm12778	5
Pdcd2l	15
Gpi1	6
Gm12758	5
4931406P16Rik	8
Lsm14a	1
Gm44567	3
2310043P16Rik	2
Kctd15	14
Chst8	9
Pepd	1
Cebpg	1
Gm44836	2
Gm45094	5
Cebpa	15
Lrp3	9
Gpatch1	0
Gm44636	7
Rhpn2	11
Faap24	0
Cep89	0
Slc7a9	7
Nudt19	4
B230322F03Rik	5
Ankrd27	0
Pdcd5	6
Dpy19l3	0
Zfp507	3
Rpl17-ps9	5
Tshz3	9
Gm37452	11
Gm38340	11
E230020A03Rik	2
Zfp536	12
Uri1	4
Ccne1	16
1600014C10Rik	1
Plekhf1	0
Pop4	4
Zfp939	3
Zfp619	3
Gm37494	0
Gm26526	0
Gm2058	5
Gm6851	5
AI987944	0
AW146154	3
2610021A01Rik	0
Zfp788	3
Hmgb1-ps7	2
Gm6887	5
Zfp141	3
Zfp976	0
Zfp975	3
Gm9294	14
Zfp715	0
Siglecf	5
Siglecg	5
Nkg7	13
Etfb	1
Vsig10l	3
Iglon5	9
Cd33	15
Zfp658	3
Zfp719	0
Ceacam18	7
Siglece	15
Ctu1	3
Klk8	13
Klk1	5
1700028J19Rik	5
2410002F23Rik	0
Clec11a	11
Shank1	12
Syt3	3
Lrrc4b	12
Josd2	4
5430431A17Rik	2
Emc10	1
Fam71e1	7
Mybpc2	14
Spib	5
Pold1	0
Nr1h2	1
Napsa	6
Kcnc3	2
Myh14	12
Zfp473	5
Vrk3	4
Atf5	8
Nup62	4
Il4i1	4
Tbc1d17	0
Akt1s1	0
Pnkp	4
Ptov1	1
Med25	4
Fuz	0
Ap2a1	4
Cpt1c	9
Prmt1	1
Gm15545	2
Bcl2l12	0
Irf3	4
Scaf1	4
Rras	8
Prr12	0
Prrg2	0
Nosip	4
Rcn3	8
Fcgrt	6
Rps11	19
Rpl13a	6
Flt3l	0
Aldh16a1	0
Pih1d1	4
Dkkl1	13
Tead2	9
Cd37	13
Trpm4	0
Rpl14-ps1	3
Ppfia3	7
Snrnp70	6
Ntf5	11
Ruvbl2	4
Gys1	0
Ftl1	19
Gm10252	5
Bax	6
Dhdh	0
Tulp2	14
Nucb1	1
Ppp1r15a	6
Plekha4	12
Hsd17b14	14
0610005C13Rik	7
Bcat2	4
Rasip1	10
A030001D20Rik	10
Mamstr	2
Car11	14
Dbp	8
Sphk2	4
Rpl18	19
Sult2b1	13
Gm31597	13
Lmtk3	2
Cyth2	4
Grwd1	0
Grin2d	9
Kdelr1	1
Tmem143	3
Emp3	6
Ccdc114	9
Gm9712	5
Nomo1	0
Ush1c	7
Kcnc1	5
Sergef	0
Gm45311	5
Saal1	0
Saa3	0
Saa1	2
Hps5	0
Gtf2h1	4
Gm9392	5
Ldha	6
Tsg101	1
Uevld	3
Spty2d1	1
Gm32031	3
Tmem86a	15
Mrgpra2a	17
Mrgpra2b	5
Zdhhc13	0
Gm45041	14
E2f8	16
Gm2788	2
Nav2	11
Htatip2	0
Prmt3	0
Gm44822	2
Gm9354	5
Ano5	2
Gm7336	5
Fancf	3
Gas2	3
Svip	0
Luzp2	12
Siglech	15
Tubgcp5	15
Cyfip1	6
Gm44616	3
Nipa2	6
A230056P14Rik	7
Gm44509	2
Nipa1	0
Gm44510	5
Gm34121	5
Herc2	1
Atp10a	13
Gm44937	5
9330162G02Rik	0
Ube3a	1
Snhg14	7
Gm44829	2
Snrpn	0
Gm10297	2
A230057D06Rik	14
A330076H08Rik	11
Ndn	8
Peg12	2
Gm5898	2
Klf13	6
Gm32633	5
Mtmr10	10
Fan1	3
Mphosph10	4
Mcee	4
Apba2	0
Nsmce3	4
Tjp1	8
Tarsl2	3
Tm2d3	4
Pcsk6	11
Snrpa1	1
Selenos	6
Chsy1	4
Gm45080	5
Lrrk1	4
Gm44752	5
Aldh1a3	8
Asb7	0
Lins1	3
Lysmd4	3
Mef2a	6
Gm44667	3
Gm44668	3
Lrrc28	3
Ttc23	0
Synm	8
4833412C05Rik	2
Igf1r	1
Fam169b	13
Arrdc4	6
Nr2f2	8
B130024G19Rik	9
Mctp2	13
Gm45715	17
Rpl17-ps10	2
Kansl2-ps	5
A730056A06Rik	9
Rgma	8
Gm44758	2
Gm44645	9
Chd2	1
Gm44553	2
Gm44552	3
C130083A15Rik	3
1810026B05Rik	1
Fam174b	10
Slco3a1	1
Akap13	6
Gm44834	2
Gm44695	2
Gm44835	2
Gm44694	3
AU020206	13
Klhl25	0
Ntrk3	9
Mrpl46	4
Mrps11	4
Det1	3
Aen	0
Isg20	6
Mfge8	8
Abhd2	1
Gm44639	7
Gm39041	2
Fanci	16
Polg	0
Gm10616	5
Ticrr	16
Kif7	2
Pex11a	3
Anpep	4
Gm44974	5
Ap3s2	0
5430400D12Rik	2
Gm44950	9
Arpin	0
Zfp710	15
Gm44951	3
Idh2	1
Gm45203	3
Sema4b	4
Gm45206	5
Cib1	1
Gdpgp1	3
Ngrn	0
Vps33b	0
Rccd1	3
Prc1	16
Unc45a	0
Hddc3	3
Man2a2	8
Fes	1
Furin	1
Gm44851	5
Blm	16
Crtc3	1
Gm15880	5
Iqgap1	6
Zscan2	3
Wdr73	0
Nmb	10
Sec11a	1
Gm45718	2
Gm44899	17
Zfp592	4
Gm44967	2
Slc28a1	2
Pde8a	0
Rps17	6
Cpeb1	11
2900076A07Rik	3
Fsd2	2
Whamm	0
Gm45698	2
Homer2	3
Ramac	1
3110040N11Rik	0
Btbd1	4
Tm6sf1	1
Gm45867	5
Hdgfl3	8
Gm45088	7
Bnc1	11
Sh3gl3	10
Adamtsl3	8
Saxo2	14
Efl1	0
Gm44916	2
Mex3b	3
Gm16638	12
Stard5	0
Gm45838	12
Il16	15
Gm7964	5
Tlnrd1	0
Mesd	1
Gm49493	2
Abhd17c	0
Arnt2	5
Gm2115	12
Fah	9
Zfand6	1
Gm44578	2
Nox4	7
Ctsc	6
Gm26522	3
Gm44751	15
Rab38	11
Tmem135	0
Gm44704	2
Fzd4	10
Prss23	8
Me3	2
Hikeshi	1
Eed	4
Gm45120	3
E230029C05Rik	1
Gm44860	3
Gm44861	5
2310010J17Rik	0
Picalm	6
Gm45223	1
Gm45222	3
Gm45221	3
Gm45220	3
Sytl2	8
Ccdc89	2
Crebzf	1
Tmem126a	1
Tmem126b	0
Dlg2	9
Ccdc90b	0
Ankrd42	2
Gm26944	2
6430511E19Rik	3
Pcf11	1
Gm26981	2
4632427E13Rik	1
Rab30	9
Gm45200	7
Ddias	16
Prcp	1
9530078K11Rik	3
Gm26862	3
Fam181b	12
Gm15501	5
Tenm4	9
Gm8319	5
C230038L03Rik	7
Nars2	3
Gab2	4
Usp35	9
Kctd21	3
Alg8	0
Ndufc2	6
Thrsp	10
Kctd14	5
Ints4	0
Aamdc	0
Rsf1	1
Rpl15-ps5	3
Clns1a	1
Aqp11	10
Pak1	4
Myo7a	15
Capn5	2
Acer3	1
Tsku	9
Lrrc32	10
Emsy	1
Gm15506	2
Thap12	4
Wnt11	11
Uvrag	1
Gm45187	2
Gm33882	5
Gm44975	5
Dgat2	0
Mogat2	7
Map6	3
Serpinh1	8
Gdpd5	11
Klhl35	2
Rps3	19
Arrb1	15
Tpbgl	0
Gm10605	9
Slco2b1	15
Gm15635	2
Neu3	3
Spcs2	6
Rnf169	15
Chrdl2	9
Pold3	4
Lipt2	3
Kcne3	5
Pgm2l1	0
P4ha3	12
Ppme1	4
C2cd3	0
Gm44571	5
Gm37716	2
Ucp2	6
Dnajb13	2
Coa4	0
Mrpl48	1
Rab6a	1
Plekhb1	12
Gm35082	0
Fam168a	1
Gm44953	2
Relt	4
Arhgef17	8
P2ry6	1
Gm44545	2
P2ry2	3
Gm5735	5
Fchsd2	1
Gm6341	5
Gm47324	2
Atg16l2	0
Stard10	0
Gm45620	2
Arap1	1
Gm45548	5
Pde2a	18
Gm35363	3
Art2a-ps	3
Gm7027	5
Art2b	13
Clpb	0
Gm45380	2
Inppl1	0
Gm10602	3
Folr2	15
Folr1	11
Anapc15	4
Lamtor1	1
Lrrc51	14
Numa1	1
Il18bp	4
Rnf121	0
Xndc1	3
Nup98	1
Pgap2	4
Rhog	6
Stim1	1
Rrm1	16
Gm45399	2
Trim21	0
Trim68	3
Dnajc19-ps	7
Trim6	2
Trim34a	4
Trim12a	4
Trim34b	5
Trim12c	1
Trim30b	4
Trim30c	6
Trim30a	6
Trim30d	6
Olfr655	2
Fam160a2	0
Cavin3	8
Smpd1	4
Apbb1	0
Trim3	0
Gm45632	2
Arfip2	0
Timm10b	6
Gm45799	5
Dnhd1	5
Rrp8	4
Ilk	1
Taf10	6
Tpp1	1
Dchs1	8
Mrpl17	1
9130208D14Rik	3
Gm45684	5
Gm4070	4
Gm18852	5
Gm8979	5
Gm4759	13
Gm8995	6
Gm1966	3
Olfr699	5
4930458B22Rik	5
Olfml1	0
Ppfibp2	11
Nlrp10	5
Eif3f	6
Ric3	3
Lmo1	10
Rpl27a	19
St5	0
Akip1	0
Tmem9b	1
4930431P19Rik	9
Nrip3	2
Scube2	8
Dennd5a	1
Tmem41b	4
1600010M07Rik	3
Ipo7	1
Gm25636	5
AA474408	2
Zfp143	0
Wee1	16
Swap70	15
Sbf2	15
Adm	9
Ampd3	0
Rnf141	15
Lyve1	15
Mrvi1	8
Ctr9	4
Eif4g2	6
1700012D14Rik	3
Galnt18	10
Usp47	1
Dkk3	8
Mical2	11
Parva	8
2310014F06Rik	2
Tead1	8
Rassf10	10
Arntl	0
Btbd10	0
Far1	1
Spon1	4
Rras2	0
Gm45454	5
Copb1	1
Psma1	6
4933406I18Rik	3
Pde3b	15
Cyp2r1	2
Calca	13
Gm15500	3
Calcb	14
Insc	12
Sox6	12
1110004F10Rik	6
Plekha7	10
Rps13	19
Gm44777	3
Pik3c2a	1
C430039J01Rik	2
AV356131	11
Nucb2	1
Gm4366	3
Xylt1	3
Gm45153	12
Rps15a	19
Arl6ip1	6
Smg1	1
Gm45084	2
Syt17	9
Gm44652	17
Itpripl2	1
Coq7	0
Tmc5	7
Gde1	1
Ccp110	3
Vps35l	4
Gm44550	3
Knop1	1
Iqck	2
Gprc5b	0
Thumpd1	4
Ppp1ccb	2
Eri2	3
Rexo5	13
Dcun1d3	0
Lyrm1	0
Tmem159	0
Anks4b	7
Crym	11
Abca14	2
Uqcrc2	1
9030407P20Rik	2
Mosmo	4
Vwa3a	11
Eef2k	15
Polr3e	0
Cdr2	0
Gm9905	7
Mettl9	1
Gm45137	2
Gm44901	2
2210406H18Rik	2
Igsf6	1
Usp31	0
Cog7	0
Gga2	0
Ears2	3
Ubfd1	4
Ndufab1	6
Gm44986	2
Palb2	3
Dctn5	4
Plk1	16
Chp2	15
Prkcb	1
Gm45191	3
Gm44664	5
Gm44663	3
Gm44745	3
Gm44746	2
Rbbp6	6
4930413G21Rik	2
Gm20274	0
Gm6905	5
Tnrc6a	1
Slc5a11	2
Arhgap17	1
Lcmt1	0
Hs3st4	7
Kdm8	5
Nsmce1	1
Il4ra	6
Il21r	1
Gtf3c1	4
D430042O09Rik	0
Xpo6	4
Sbk1	18
Gm10155	3
Lat	13
Spns1	0
Nfatc2ip	0
Rabep2	0
Atp2a1	5
Sh2b1	0
Tufm	4
Atxn2l	1
Eif3c	6
Cln3	4
Apobr	4
Il27	3
Nupr1	1
2510046G10Rik	3
Sgf29	0
Sult1a1	4
Slx1b	18
Bola2	6
Coro1a	6
Mapk3	8
Gdpd3	15
Gm9967	2
Ypel3	8
Tbx6	2
Ppp4c	1
Aldoa	6
Fam57b	10
Ino80e	4
Hirip3	0
Taok2	4
Tmem219	1
Kctd13	0
Cdiptos	2
Cdipt	1
Mvp	1
Pagr1a	2
Maz	1
Kif22	16
Zg16	0
AI467606	15
Qprt	9
Spn	13
Cd2bp2	4
Tbc1d10b	4
Mylpf	10
Sept1	13
Zfp553	0
Zfp771	0
Dctpp1	4
Sephs2	0
Itgal	13
Zfp768	0
Zfp747	3
9130019O22Rik	3
E430018J23Rik	3
Zfp764	3
Zfp688	0
Gm45184	2
Zfp689	3
B130055M24Rik	5
Gm45110	5
Prr14	4
Fbrs	4
1700008J07Rik	3
Srcap	4
Gm42715	3
Phkg2	0
Ccdc189	3
Rnf40	0
Zfp629	3
Bcl7c	1
Ctf1	9
Fbxl19	3
Orai3	4
Setd1a	0
9430064I24Rik	2
Hsd3b7	18
Stx1b	3
Stx4a	1
Zfp668	3
Zfp646	0
Prss53	14
Vkorc1	1
Bckdk	4
Kat8	0
Prss36	2
Fus	6
Pycard	6
Gm45205	5
Itgam	6
Gm49368	5
Itgax	4
Itgad	5
Cox6a2	5
Gm44850	2
9130023H24Rik	2
Armc5	0
Tgfb1i1	8
BC017158	0
Gm6916	5
Rgs10	15
Gm15503	3
Tial1	1
Bag3	4
Inpp5f	4
Mcmbp	1
Gm44673	2
Sec23ip	4
Wdr11	0
Fgfr2	7
Ate1	4
Gm45719	2
Nsmce4a	1
Tacc2	0
Etos1	5
Btbd16	5
Gm5602	5
Plekha1	1
Htra1	8
2310057M21Rik	0
Pstk	0
Ikzf5	4
Acadsb	1
Bub3	1
Cpxm2	9
Chst15	10
Gm44891	2
Oat	1
Lhpp	3
Fam53b	0
Eef1akmt2	0
Gm45501	3
Abraxas2	4
1500002F19Rik	2
Zranb1	4
Ctbp2	4
B930086L07Rik	3
Edrf1	0
Uros	3
Bccip	1
Dhx32	0
Gm15483	2
Adam12	2
Dock1	4
Gm45532	2
Clrn3	7
Ptpre	6
5830432E09Rik	3
Mki67	16
Mgmt	3
Ebf3	10
9430038I01Rik	4
Glrx3	1
Mapk1ip1	0
Ppp2r2d	1
Bnip3	1
Dpysl4	12
Stk32c	13
Lrrc27	2
Pwwp2b	3
Inpp5a	8
Utf1	5
Gm16201	3
6430531B16Rik	5
Adam8	6
Tubgcp2	0
Zfp511	4
Msx3	4
Caly	7
Prap1	7
Fuom	0
Echs1	1
Paox	15
Mtg1	0
Gm45456	5
Olfr46	2
Zfp941	10
Urah	17
Bet1l	1
Ric8a	4
Sirt3	0
Psmd13	1
Gm15542	3
Cox8b	8
Nlrp6	7
Pgghg	0
Ifitm5	3
Ifitm2	6
Ifitm1	1
Ifitm3	19
Ifitm6	6
Pkp3	13
Sigirr	10
Ano9	14
Ptdss2	0
Rnh1	6
Gm5905	3
Hras	1
Lrrc56	14
Rassf7	16
Phrf1	4
Irf7	6
Cdhr5	7
Deaf1	0
Tmem80	0
Eps8l2	11
Taldo1	6
Gatd1	0
Cend1	7
Slc25a22	4
Pidd1	16
Rplp2	19
Pnpla2	4
Cracr2b	10
Gm10575	2
Cd151	8
Polr2l	1
Tspan4	8
Chid1	4
Ap2a2	6
Gm16982	5
Muc2	2
Tollip	4
Brsk2	2
Mob2	4
Gm45630	17
Dusp8	0
Ifitm10	13
Ctsd	6
Tnni2	3
Lsp1	6
Tnnt3	2
Mrpl23	18
H19	7
Gm7290	5
Ascl2	5
Tspan32	0
R74862	3
Cd81	6
Tssc4	0
Kcnq1ot1	1
Gm27803	9
Cdkn1c	8
Slc22a18	14
Nap1l4	1
Cars	0
Tnfrsf26	3
E230032D23Rik	3
Tnfrsf22	3
Tnfrsf23	3
Osbpl5	8
Mrgpre	2
Nadsyn1	3
Dhcr7	0
Cttn	8
Ppfia1	4
Fadd	0
Ano1	11
Gm44930	14
Bc1	2
LTO1	0
Ccnd1	15
Tpcn2	0
Mrgprf	12
Ppp1r14c	2
Plekhg1	10
Mthfd1l	0
Akap12	8
Zbtb2	0
Gm21781	3
Rmnd1	0
Armt1	0
Ccdc170	2
Esr1	11
Syne1	8
Myct1	10
Fbxo5	16
Mtrf1l	0
Rgs17	14
Ipcef1	13
Cnksr3	3
Ulbp1	16
Gm46209	5
Lrp11	2
Pcmt1	1
Nup43	3
Lats1	4
Katna1	4
Ginm1	1
B430219N15Rik	5
Ppil4	1
Zc3h12d	3
Tab2	1
Ust	3
Sash1	8
Gm26674	2
Samd5	10
Stxbp5	0
Adgb	2
Rab32	4
Shprh	4
Fbxo30	0
Epm2a	3
Utrn	8
Gm48798	2
B230208H11Rik	3
Stx11	4
Sf3b5	6
Plagl1	8
Ltv1	4
Phactr2	1
Fuca2	4
Pex3	4
Adat2	0
Aig1	4
Hivep2	1
Adgrg6	12
Vta1	4
Cited2	1
Gm20655	2
Txlnb	2
Heca	4
Abracl	6
Reps1	0
Ccdc28a	3
Gm10827	13
Nhsl1	11
Hebp2	3
Arfgef3	12
Perp	11
Tnfaip3	13
Gm33104	13
Gm48563	5
Ifngr1	6
Pex7	4
Map3k5	0
Map7	9
Rpl32l	2
4933406P04Rik	2
Bclaf1	6
Mtfr2	16
Pde7b	0
Gm17229	3
Ahi1	0
Myb	13
Hbs1l	4
Sgk1	1
Gm2539	5
E030030I06Rik	3
Gm4895	5
Raet1e	14
H60b	3
Gm26740	15
Hmgb1-ps8	3
Gm26528	2
C920009B18Rik	3
Slc2a12	3
Tbpl1	0
Tcf21	8
Eya4	2
Rps12	19
Slc18b1	3
Vnn3	2
Vnn1	11
Stx7	6
Moxd1	3
Gm15270	3
Ccn2	12
Enpp1	4
Enpp3	10
Med23	0
Arg1	6
Gm36172	3
Akap7	4
Epb41l2	1
Smlr1	7
Gm36543	9
Tmem200a	8
Gm4739	16
Samd3	13
L3mbtl3	0
Arhgap18	15
Lama2	8
Gm36962	9
Ptprk	10
Themis	13
Soga3	7
9330159F19Rik	12
Gm46218	2
Echdc1	0
Rnf146	4
Gm47483	3
Rspo3	10
Gm10275	3
Cenpw	16
Trmt11	0
Gm20300	0
Hint3	4
Ncoa7	1
Gm48335	2
Gm48334	2
Hey2	2
Hddc2	0
Tpd52l1	7
Rnf217	4
Gm47693	5
Gm7909	5
Nkain2	12
