genes	geneCluster
Rnf20	1
Nipsnap3b	1
Abca1	1
Slc44a1	1
Rad23b	1
Klf4	1
Tmem245	1
Svep1	1
Ecpas	1
Dnajc25	1
Ugcg	1
Hsdl2	1
Inip	1
Snx30	1
Slc31a2	1
Fkbp15	1
Slc31a1	1
Cdc26	1
Pole3	1
Rgs3	1
Col27a1	1
Akna	1
Tmem268	1
Tnc	1
Tlr4	1
Dmac1	1
Mpdz	1
Nfib	1
Zdhhc21	1
Ttc39b	1
Psip1	1
Rraga	1
Dennd4c	1
Hacd4	1
Klhl9	1
Mtap	1
Caap1	1
Plaa	1
Mysm1	1
Nfia	1
Tm2d1	1
Usp1	1
Dock7	1
Pgm1	1
Leprot	1
Pde4b	1
Mier1	1
Plpp3	1
Usp24	1
Ttc4	1
Ssbp3	1
Tceanc2	1
Yipf1	1
Magoh	1
Scp2	1
Zyg11b	1
Tut4	1
Prpf38a	1
Cc2d1b	1
Txndc12	1
Nrd1	1
Osbpl9	1
Eps15	1
Rnf11	1
Faf1	1
Spata6	1
Cmpk1	1
Efcab14	1
Mob3c	1
Mknk1	1
Gpbp1l1	1
Plk3	1
Rnf220	1
Eri3	1
Kdm4a	1
Hyi	1
Med8	1
Elovl1	1
Ebna1bp2	1
Slc2a1	1
Svbp	1
Foxj3	1
Hivep3	1
Nfyc	1
Smap2	1
Zmpste24	1
Rlf	1
Ppt1	1
Cap1	1
Ppie	1
Pabpc4	1
Macf1	1
Ndufs5	1
Akirin1	1
Mycbp	1
Rragc	1
Utp11	1
Sf3a3	1
Mtf1	1
1110065P20Rik	1
Yrdc	1
Gnl2	1
Meaf6	1
Zc3h12a	1
Csf3r	1
Mrps15	1
Lsm10	1
Stk40	1
Eva1b	1
Thrap3	1
Map7d1	1
Trappc3	1
Ago3	1
Ago4	1
Zmym4	1
Smim12	1
Phc2	1
Ak2	1
Rnf19b	1
Rbbp4	1
Zbtb8os	1
Bsdc1	1
Marcksl1	1
Hdac1	1
Eif3i	1
Tmem234	1
Ccdc28b	1
Txlna	1
Kpna6	1
Khdrbs1	1
Col16a1	1
Zcchc17	1
Snrnp40	1
Pum1	1
Sdc3	1
Srsf4	1
Epb41	1
Ythdf2	1
Taf12	1
Snhg12	1
Trnau1ap	1
Snhg3	1
Phactr4	1
Dnajc8	1
Ptafr	1
Smpdl3b	1
Themis2	1
Stx12	1
Fam76a	1
Fgr	1
Wasf2	1
Tmem222	1
Nudc	1
Zdhhc18	1
Arid1a	1
Rps6ka1	1
Hmgn2	1
Zfp593	1
Mtfr1l	1
Selenon	1
Man1c1	1
Ldlrap1	1
Maco1	1
Syf2	1
Runx3	1
Clic4	1
Srrm1	1
Srsf10	1
Pnrc2	1
Fuca1	1
Hmgcl	1
Lypla2	1
Eloa	1
Id3	1
Hnrnpr	1
Luzp1	1
Kdm1a	1
Hspg2	1
Usp48	1
Ece1	1
Eif4g3	1
Hp1bp3	1
Ddost	1
Pink1	1
Camk2n1	1
Nbl1	1
Minos1	1
Akr7a5	1
Mrto4	1
Emc1	1
Ubr4	1
Arhgef10l	1
Rcc2	1
Sdhb	1
Atp13a2	1
Mfap2	1
Necap2	1
Szrd1	1
Spen	1
Plekhm2	1
Ddi2	1
Tmem51	1
Prdm2	1
Dhrs3	1
Vps13d	1
Tnfrsf1b	1
Zfp992	1
Zfp991	1
Plod1	1
2510039O18Rik	1
Agtrap	1
Fbxo6	1
Exosc10	1
Srm	1
Tardbp	1
Pgd	1
Kif1b	1
Ube4b	1
Ctnnbip1	1
Clstn1	1
Pik3cd	1
Rere	1
Errfi1	1
Park7	1
Camta1	1
Per3	1
Vamp3	1
Dnajc11	1
Thap3	1
Plekhg5	1
Acot7	1
Kcnab2	1
A430005L14Rik	1
Lrrc47	1
Tprgl	1
Fam213b	1
Rer1	1
Ski	1
Faap20	1
Nadk	1
Cdk11b	1
Ssu72	1
Vwa1	1
Mrpl20	1
Ccnl2	1
Aurkaip1	1
Mxra8	1
Ints11	1
Ube2j2	1
Sdf4	1
Isg15	1
Noc2l	1
Gm15772	1
Cdk6	1
Fam133b	1
Gatad1	1
Ankib1	1
Krit1	1
Akap9	1
Cyp51	1
Fzd1	1
Cdk14	1
Sri	1
Abcb1b	1
Crot	1
Tmem243	1
Dmtf1	1
Tmem60	1
Rsbn1l	1
Ptpn12	1
Gsap	1
Fgl2	1
Pmpcb	1
Dnajc2	1
Psmc2	1
5031425E22Rik	1
Kmt2e	1
Srpk2	1
AI506816	1
Fam126a	1
Fastk	1
Abcf2	1
Nub1	1
Rheb	1
Galnt11	1
Kmt2c	1
Insig1	1
Rbm33	1
Nom1	1
Ube3c	1
Dnajb6	1
Il6	1
Hadha	1
Hadhb	1
Slc35f6	1
Tmem214	1
Emilin1	1
Preb	1
Atraid	1
Mpv17	1
Gtf3c2	1
Eif2b4	1
Snx17	1
Ppm1g	1
Nrbp1	1
Slc4a1ap	1
AI839979	1
Babam2	1
Fosl2	1
Ppp1cb	1
Pisd	1
Ywhah	1
Spon2	1
Ctbp1	1
Maea	1
Slbp	1
Letm1	1
Nsd2	1
Nelfa	1
Mxd4	1
Rnf4	1
Fam193a	1
Sh3bp2	1
Add1	1
Mfsd10	1
Nop14	1
Htt	1
Lrpap1	1
Acox3	1
Htra3	1
Afap1	1
Grpel1	1
Tbc1d14	1
D5Ertd579e	1
Bloc1s4	1
Stx18	1
Lyar	1
Tmem128	1
Wdr1	1
Rab28	1
Bod1l	1
Cpeb2	1
Fbxl5	1
Bst1	1
Cd38	1
Qdpr	1
Lap3	1
Med28	1
Lcorl	1
Dhx15	1
Sod3	1
Lgi2	1
Anapc4	1
Smim20	1
Stim2	1
Arap2	1
Rell1	1
Pgm2	1
Tbc1d1	1
Klf3	1
Tlr1	1
Fam114a1	1
Klhl5	1
Rfc1	1
Lias	1
Ugdh	1
Smim14	1
Ube2k	1
Pds5a	1
N4bp2	1
Rhoh	1
Rbm47	1
Tmem33	1
Slc30a9	1
Atp8a1	1
Gnpda2	1
Commd8	1
Nfxl1	1
Tec	1
Slain2	1
Fryl	1
Ociad1	1
Sgcb	1
Fip1l1	1
Chic2	1
Pdgfra	1
Srd5a3	1
Tmem165	1
Clock	1
Exoc1	1
Paics	1
Srp72	1
Hopx	1
Rest	1
Polr2b	1
Stap1	1
Uba6	1
Ythdc1	1
Utp3	1
Rufy3	1
Grsf1	1
Mob1b	1
Dck	1
Ankrd17	1
Pf4	1
Cxcl3	1
Cxcl2	1
Rchy1	1
G3bp2	1
Uso1	1
Naaa	1
Sdad1	1
Cxcl9	1
Cxcl10	1
Nup54	1
Scarb2	1
Sept11	1
Ccni	1
Cnot6l	1
Mrpl1	1
Anxa3	1
Bmp2k	1
Antxr2	1
Rasgef1b	1
Hnrnpdl	1
Sec31a	1
Cops4	1
Hpse	1
Mrps18c	1
Wdfy3	1
Aff1	1
Hsd17b11	1
Nudt9	1
Sparcl1	1
Spp1	1
Pkd2	1
BC005561	1
Gbp8	1
Gbp9	1
Gbp4	1
Lrrc8c	1
Lrrc8d	1
Zfp326	1
Zfp644	1
Tgfbr3	1
Evi5	1
Mtf2	1
Tmed5	1
Dr1	1
Gak	1
Crlf2	1
Chfr	1
Golga3	1
Ankle2	1
Noc4l	1
Ep400	1
Pus1	1
Ttc28	1
Pitpnb	1
Mn1	1
Tpst2	1
Grk3	1
Cmklr1	1
Iscu	1
Tmem119	1
Selplg	1
Coro1c	1
Kctd10	1
Ube3b	1
Gltp	1
Git2	1
Ankrd13a	1
1500011B03Rik	1
Oasl2	1
2210016L21Rik	1
Sppl3	1
Acads	1
Mlec	1
Pop5	1
Rnf10	1
Coq5	1
Srsf9	1
Triap1	1
Pxn	1
Gcn1l1	1
Rab35	1
Suds3	1
Taok3	1
Pebp1	1
Wsb2	1
Med13l	1
Plbd2	1
Slc8b1	1
Ddx54	1
Oas2	1
Oas3	1
Ptpn11	1
Trafd1	1
Naa25	1
Aldh2	1
Brap	1
Atxn2	1
Sh2b3	1
Ppp1cc	1
Pptc7	1
Vps29	1
Anapc7	1
Atp2a2	1
P2rx7	1
P2rx4	1
Camkk2	1
Anapc5	1
Rnf34	1
Kdm2b	1
Orai1	1
Setd1b	1
Psmd9	1
Mlxip	1
Diablo	1
Vps33a	1
Clip1	1
Zcchc8	1
Rsrc2	1
Hcar2	1
Denr	1
Vps37b	1
Arl6ip4	1
Cdk2ap1	1
Sbno1	1
Kmt5a	1
Rilpl2	1
Atp6v0a2	1
Zfp664	1
Ncor2	1
Bri3bp	1
Slc15a4	1
Sfswap	1
Mrps17	1
Nipsnap2	1
Cct6a	1
Gusb	1
Asl	1
Tpst1	1
Rabgef1	1
Tmem248	1
Sbds	1
Auts2	1
Ncf1	1
Gtf2i	1
Rfc2	1
Lat2	1
Eif4h	1
Eln	1
Bud23	1
Dnajc30	1
Bcl7b	1
Baz1b	1
Pom121	1
Hip1	1
Por	1
Tmem120a	1
Hspb1	1
Ywhag	1
Rasa4	1
Polr2j	1
Prkrip1	1
Sh2b2	1
Cux1	1
Znhit1	1
Plod3	1
Ap1s1	1
Trim56	1
Srrt	1
Slc12a9	1
Pop7	1
Gigyf1	1
Mospd3	1
Pcolce	1
Tsc22d4	1
Ppp1r35	1
Pilra	1
Pilrb1	1
Pilrb2	1
Cops6	1
Nxpe5	1
Lamtor4	1
Fam20c	1
Get4	1
Adap1	1
Cox19	1
Gpr146	1
C130050O18Rik	1
Ints1	1
Mafk	1
Psmg3	1
Snx8	1
Eif3b	1
Chst12	1
Lfng	1
Ttyh3	1
Gna12	1
Wipi2	1
Tnrc18	1
Rnf216	1
Kdelr2	1
Daglb	1
Cyth3	1
Eif2ak1	1
Ccz1	1
Tecpr1	1
Trrap	1
Arpc1a	1
Pdap1	1
Bud31	1
Zfp655	1
Rnf6	1
Cdk8	1
Usp12	1
Gtf3a	1
Polr1d	1
Pan3	1
Slc7a1	1
Ubl3	1
Uspl1	1
Alox5ap	1
Hsph1	1
Fry	1
N4bp2l1	1
N4bp2l2	1
Pds5b	1
Gm20559	1
Samd9l	1
Gng11	1
Bet1	1
Col1a2	1
Casd1	1
Sgce	1
Pon3	1
Pon2	1
C1galt1	1
Phf14	1
Tmem106b	1
Tmem168	1
Bmt2	1
2610001J05Rik	1
Mdfic	1
Tfec	1
Tes	1
Lsm8	1
Ing3	1
Cped1	1
Fam3c	1
Ndufa5	1
Wasl	1
Tmem229a	1
Zfp800	1
Snd1	1
Rbm28	1
Hilpda	1
Calu	1
Irf5	1
Tnpo3	1
Ahcyl2	1
Nrf1	1
Ube2h	1
Copg2	1
Lncpint	1
Mkln1	1
Chchd3	1
Exoc4	1
Akr1b3	1
Cald1	1
Tmem140	1
Cnot4	1
1810058I24Rik	1
Mtpn	1
Ptn	1
Creb3l2	1
Trim24	1
Zc3hav1	1
Ubn2	1
Fmc1	1
Hipk2	1
Tbxas1	1
Parp12	1
Kdm7a	1
Mkrn1	1
Ndufb2	1
Braf	1
Mrps33	1
Ssbp1	1
Clec5a	1
Zyx	1
Tcaf1	1
Cul1	1
Pdia4	1
Zfp398	1
Rarres2	1
Gimap6	1
Tmem176b	1
Tmem176a	1
Malsu1	1
Tra2a	1
Mpp6	1
Cbx3	1
Snx10	1
Skap2	1
Hotairm1	1
Hibadh	1
Creb5	1
Tril	1
Znrf2	1
Ggct	1
Gars	1
Adcyap1r1	1
Lsm5	1
Avl9	1
Kbtbd2	1
Fkbp9	1
Nt5c3	1
Herc6	1
Tigd2	1
Smarcad1	1
Hpgds	1
Tnip3	1
Gng12	1
Gadd45a	1
Rpia	1
Krcc1	1
Rmnd5a	1
Chmp3	1
Kdm3a	1
Mrpl35	1
Immt	1
Usp39	1
0610030E20Rik	1
Rnf181	1
Vamp5	1
Mat2a	1
Tgoln1	1
Kcmf1	1
Suclg1	1
Mrpl19	1
Pole4	1
Hk2	1
Dok1	1
Htra2	1
Aup1	1
Mogs	1
Ino80b	1
Dctn1	1
Mthfd2	1
Mob1a	1
Bola3	1
Tet3	1
Dguok	1
Stambp	1
Tex261	1
Nagk	1
Zfp638	1
Spr	1
Rab11fip5	1
Cct7	1
Dusp11	1
Pcyox1	1
Tia1	1
Mxd1	1
Snrnp27	1
Anxa4	1
Aak1	1
Nfu1	1
Gfpt1	1
Antxr1	1
Arhgap25	1
Rab43	1
Isy1	1
Copg1	1
Rab7	1
Rpn1	1
Ruvbl1	1
Sec61a1	1
Iqsec1	1
Fbln2	1
Tmem43	1
Lsm3	1
Slc6a6	1
Ccdc174	1
Nr2c2	1
Mrps25	1
Suclg2	1
Tmf1	1
Uba3	1
Arl6ip5	1
Frmd4b	1
Mitf	1
Foxp1	1
Eif4e3	1
Rybp	1
Ppp4r2	1
Trnt1	1
Crbn	1
Sumf1	1
Itpr1	1
Bhlhe40	1
Arl8b	1
Edem1	1
Thumpd3	1
Gt(ROSA)26Sor	1
Setd5	1
Brpf1	1
Camk1	1
Jagn1	1
Emc3	1
Vhl	1
Irak2	1
Tatdn2	1
Sec13	1
Atg7	1
Vgll4	1
Raf1	1
Plxnd1	1
Tmcc1	1
Washc2	1
Alox5	1
Rassf4	1
Cxcl12	1
Csgalnact2	1
Bms1	1
Adipor2	1
Fbxl14	1
Kdm5a	1
Il17ra	1
Bid	1
Usp18	1
M6pr	1
Apobec1	1
Foxj2	1
C3ar1	1
Necap1	1
Clec4a1	1
Clec4a3	1
Clec4a2	1
Clec4n	1
Clec4d	1
Clec4e	1
Cd163	1
C1rl	1
C1ra	1
C1s1	1
Lpcat3	1
Emg1	1
Phb2	1
Ptpn6	1
Usp5	1
P3h3	1
Mlf2	1
Cops7a	1
Zfp384	1
Chd4	1
Mrpl51	1
Tapbpl	1
Ltbr	1
Tnfrsf1a	1
Cd9	1
Ndufa9	1
Ccnd2	1
Tspan9	1
Fkbp4	1
BC035044	1
Clec2i	1
Gm15987	1
Clec2d	1
2310001H17Rik	1
Clec12a	1
Clec7a	1
Olr1	1
Gabarapl1	1
Klra2	1
Magohb	1
Ybx3	1
Smim10l1	1
Etv6	1
Lrp6	1
Dusp16	1
Cdkn1b	1
Ddx47	1
Hebp1	1
Emp1	1
Atf7ip	1
Plbd1	1
Wbp11	1
Mgp	1
Ptpro	1
Eps8	1
Strap	1
Dera	1
Mgst1	1
Aebp2	1
Pde3a	1
Golt1b	1
Ldhb	1
Kcnj8	1
Abcc9	1
Cmas	1
Etnk1	1
Lrmp	1
Kras	1
Itpr2	1
Fgfr1op2	1
Tm7sf3	1
Med21	1
Ppfibp1	1
Mrps35	1
Ergic2	1
Rps4l	1
Ipo8	1
Amn1	1
Resf1	1
Myadm	1
Tarm1	1
Prpf31	1
Cnot3	1
Mboat7	1
Tsen34	1
Pirb	1
Lair1	1
Leng8	1
Cdc42ep5	1
Lilra5	1
Ppp1r12c	1
Ppp6r1	1
Hspbp1	1
Cox6b2	1
Ube2s	1
U2af2	1
Epn1	1
Clcn4	1
Trim28	1
Ube2m	1
Nop53	1
Ehd2	1
Napa	1
C5ar2	1
C5ar1	1
Ccdc9	1
Sae1	1
Zc3h4	1
Tmem160	1
Slc1a5	1
Strn4	1
Dact3	1
Calm3	1
Ppp5c	1
Pglyrp1	1
Sympk	1
Snrpd2	1
Vasp	1
Fosb	1
Trappc6a	1
Gemin7	1
Relb	1
Clptm1	1
Tomm40	1
Bcam	1
Bcl3	1
Pvr	1
Plaur	1
Ethe1	1
Cd177	1
Arhgef1	1
Pou2f2	1
Gsk3a	1
Cic	1
Lipe	1
Exosc5	1
B9d2	1
Tgfb1	1
Hnrnpul1	1
Axl	1
Egln2	1
Snrpa	1
Ltbp4	1
Shkbp1	1
Blvrb	1
Sertad1	1
Pld3	1
Akt2	1
Psmc4	1
Fbl	1
Timm50	1
Supt5	1
Med29	1
Paf1	1
Samd4b	1
Gmfg	1
Mrps12	1
Nfkbib	1
Sirt2	1
Hnrnpl	1
Ech1	1
Actn4	1
Map4k1	1
Rasgrp4	1
Psmd8	1
Kcnk6	1
Yif1b	1
Sipa1l3	1
Zfp260	1
Tbcb	1
Polr2i	1
Nfkbid	1
Psenen	1
Kmt2b	1
Tmem147	1
Dmkn	1
Ffar2	1
Usf2	1
Scn1b	1
Gramd1a	1
Uba2	1
Pdcd2l	1
4931406P16Rik	1
Lsm14a	1
Pepd	1
Cebpg	1
Cebpa	1
Nudt19	1
Pdcd5	1
Uri1	1
1600014C10Rik	1
Pop4	1
Etfb	1
Cd33	1
Siglece	1
Josd2	1
Emc10	1
Nr1h2	1
Napsa	1
Vrk3	1
Atf5	1
Nup62	1
Akt1s1	1
Pnkp	1
Ptov1	1
Med25	1
Ap2a1	1
Prmt1	1
Irf3	1
Scaf1	1
Rras	1
Nosip	1
Rcn3	1
Fcgrt	1
Aldh16a1	1
Pih1d1	1
Cd37	1
Ruvbl2	1
Bax	1
Nucb1	1
Ppp1r15a	1
Bcat2	1
Dbp	1
Sphk2	1
Cyth2	1
Kdelr1	1
Nomo1	1
Saa3	1
Gtf2h1	1
Tsg101	1
Spty2d1	1
Tmem86a	1
Siglech	1
Tubgcp5	1
Cyfip1	1
Nipa2	1
Herc2	1
Ube3a	1
Ndn	1
Klf13	1
Mphosph10	1
Mcee	1
Nsmce3	1
Tjp1	1
Tm2d3	1
Snrpa1	1
Chsy1	1
Lrrk1	1
Aldh1a3	1
Mef2a	1
Synm	1
Igf1r	1
Arrdc4	1
Nr2f2	1
Rgma	1
Chd2	1
1810026B05Rik	1
Slco3a1	1
AU020206	1
Mrpl46	1
Mrps11	1
Isg20	1
Mfge8	1
Abhd2	1
Anpep	1
Zfp710	1
Idh2	1
Cib1	1
Man2a2	1
Fes	1
Furin	1
Crtc3	1
Sec11a	1
Zfp592	1
Pde8a	1
Ramac	1
Btbd1	1
Tm6sf1	1
Hdgfl3	1
Adamtsl3	1
Il16	1
Mesd	1
Zfand6	1
Gm44751	1
Prss23	1
Hikeshi	1
Eed	1
E230029C05Rik	1
Gm45223	1
Crebzf	1
Tmem126a	1
Ccdc90b	1
Pcf11	1
4632427E13Rik	1
Prcp	1
Gab2	1
Ndufc2	1
Aamdc	1
Rsf1	1
Clns1a	1
Pak1	1
Myo7a	1
Acer3	1
Emsy	1
Thap12	1
Uvrag	1
Serpinh1	1
Arrb1	1
Slco2b1	1
Rnf169	1
Pold3	1
Ppme1	1
Mrpl48	1
Rab6a	1
Fam168a	1
P2ry6	1
Fchsd2	1
Arap1	1
Folr2	1
Lamtor1	1
Numa1	1
Il18bp	1
Nup98	1
Pgap2	1
Rhog	1
Stim1	1
Trim12c	1
Trim30b	1
Trim30c	1
Trim30a	1
Trim30d	1
Cavin3	1
Smpd1	1
Rrp8	1
Ilk	1
Tpp1	1
Mrpl17	1
Gm4070	1
Gm8995	1
Tmem9b	1
Dennd5a	1
Tmem41b	1
Ipo7	1
Swap70	1
Sbf2	1
Rnf141	1
Lyve1	1
Ctr9	1
Usp47	1
Dkk3	1
Parva	1
Tead1	1
Far1	1
Spon1	1
Copb1	1
Psma1	1
Pde3b	1
1110004F10Rik	1
Pik3c2a	1
Nucb2	1
Smg1	1
Itpripl2	1
Coq7	1
Gde1	1
Vps35l	1
Knop1	1
Thumpd1	1
Tmem159	1
Uqcrc2	1
Mosmo	1
Eef2k	1
Mettl9	1
Igsf6	1
Ubfd1	1
Ndufab1	1
Dctn5	1
Chp2	1
Prkcb	1
Rbbp6	1
Tnrc6a	1
Arhgap17	1
Nsmce1	1
Il21r	1
Gtf3c1	1
Xpo6	1
Tufm	1
Atxn2l	1
Cln3	1
Apobr	1
Nupr1	1
Sult1a1	1
Bola2	1
Mapk3	1
Gdpd3	1
Ypel3	1
Ppp4c	1
Ino80e	1
Taok2	1
Tmem219	1
Cdipt	1
Mvp	1
Maz	1
AI467606	1
Cd2bp2	1
Tbc1d10b	1
Zfp771	1
Dctpp1	1
Itgal	1
Prr14	1
Fbrs	1
Srcap	1
Bcl7c	1
Orai3	1
Stx4a	1
Vkorc1	1
Bckdk	1
Pycard	1
Itgam	1
Itgax	1
Tgfb1i1	1
Rgs10	1
Tial1	1
Bag3	1
Inpp5f	1
Mcmbp	1
Sec23ip	1
Ate1	1
Nsmce4a	1
Plekha1	1
Htra1	1
Ikzf5	1
Acadsb	1
Bub3	1
Oat	1
Abraxas2	1
Zranb1	1
Ctbp2	1
Bccip	1
Dock1	1
Ptpre	1
9430038I01Rik	1
Glrx3	1
Ppp2r2d	1
Bnip3	1
Inpp5a	1
Adam8	1
Zfp511	1
Fuom	1
Echs1	1
Bet1l	1
Ric8a	1
Psmd13	1
Cox8b	1
Ifitm1	1
Ifitm6	1
Hras	1
Phrf1	1
Irf7	1
Pnpla2	1
Cd151	1
Polr2l	1
Tspan4	1
Chid1	1
Tollip	1
Mob2	1
Tssc4	1
Kcnq1ot1	1
Cdkn1c	1
Nap1l4	1
Cttn	1
Ppfia1	1
Ccnd1	1
Akap12	1
Syne1	1
Pcmt1	1
Lats1	1
Katna1	1
Ginm1	1
Ppil4	1
Tab2	1
Sash1	1
Rab32	1
Shprh	1
Utrn	1
Stx11	1
Sf3b5	1
Ltv1	1
Phactr2	1
Fuca2	1
Pex3	1
Aig1	1
Hivep2	1
Vta1	1
Cited2	1
Heca	1
Tnfaip3	1
Pex7	1
Bclaf1	1
Ahi1	1
Hbs1l	1
Sgk1	1
Gm26740	1
Tbpl1	1
Tcf21	1
Stx7	1
Enpp1	1
Akap7	1
Epb41l2	1
Tmem200a	1
Arhgap18	1
Lama2	1
Rnf146	1
Hint3	1
Ncoa7	1
Rnf217	1
Zup1	1
Rwdd1	1
Calhm6	1
Dse	1
Gm47445	1
Tspyl1	1
Hdac2	1
Lama4	1
Fyn	1
Rev3l	1
Slc16a10	1
Rpf2	1
Gtf3c6	1
Cdk19	1
Cdc40	1
Sesn1	1
Foxo3	1
Ostm1	1
Sec63	1
Cd24a	1
Crybg1	1
Atg5	1
Prdm1	1
Ascc3	1
Gm46224	1
Gopc	1
Nus1	1
Man1a	1
Gja1	1
Serinc1	1
Pkib	1
Smpdl3a	1
Gcc2	1
Lims1	1
Ranbp2	1
Sowahc	1
P4ha1	1
Micu1	1
Dnajb12	1
Ddit4	1
Anapc16	1
Spock2	1
Vsir	1
Slc29a3	1
Sgpl1	1
Eif4ebp2	1
Ppa1	1
Sar1a	1
Hk1	1
Vps26a	1
Ddx21	1
Ddx50	1
Ccar1	1
Dna2	1
Hnrnph3	1
Herc4	1
Jmjd1c	1
Nrbf2	1
Egr2	1
Ado	1
Arid5b	1
Rhobtb1	1
Ccdc6	1
Bicc1	1
Tfam	1
Ube2d1	1
Cisd1	1
Ipmk	1
Zwint	1
Bcr	1
Specc1l	1
Ggt5	1
Cabin1	1
Ddt	1
Gstt2	1
Smarcb1	1
Chchd10	1
Pcnt	1
Col6a2	1
Col6a1	1
Pofut2	1
Fam207a	1
Itgb2	1
Pttg1ip	1
Sumo3	1
Ube2g2	1
Pfkl	1
Trappc10	1
Agpat3	1
Rrp1	1
Pdxk	1
Tpgs1	1
Cdc34	1
Rnf126	1
Ptbp1	1
Prtn3	1
R3hdm4	1
Arid3a	1
Wdr18	1
Tmem259	1
Cnn2	1
Arhgap45	1
Polr2e	1
Sbno2	1
Stk11	1
Midn	1
Cirbp	1
Ndufs7	1
Dazap1	1
2310011J03Rik	1
Mbd3	1
Tcf3	1
Rexo1	1
Abhd17a	1
Csnk1g2	1
Mknk2	1
Mob3a	1
Ap3d1	1
Dot1l	1
Plekhj1	1
Sf3a2	1
Lsm7	1
Timm13	1
Gadd45b	1
Sgta	1
Map2k2	1
Zbtb7a	1
Dapk3	1
Matk	1
Mrpl54	1
Pip5k1c	1
Hmg20b	1
Fzr1	1
Dohh	1
Nfic	1
Ncln	1
Gna15	1
Gna11	1
Aes	1
Tdg	1
Nfyb	1
Txnrd1	1
D10Wsu102e	1
Washc4	1
Ckap4	1
Tcp11l2	1
Tmem263	1
Pwp1	1
Rtcb	1
Timp3	1
Igf1	1
Washc3	1
Dram1	1
Gnptab	1
Chpt1	1
Arl1	1
Gas2l3	1
Scyl2	1
Uhrf1bp1l	1
Apaf1	1
Ikbip	1
Tmpo	1
Cdk17	1
Elk3	1
Lta4h	1
Ndufa12	1
Cep83	1
Socs2	1
Mrpl42	1
Ube2n	1
Nudt4	1
Eea1	1
Dcn	1
Lum	1
Dusp6	1
Kitl	1
Ccdc59	1
Ppp1r12a	1
Csrp2	1
Osbpl8	1
Nap1l1	1
Phlda1	1
Krr1	1
Glipr1	1
Atxn7l3b	1
Tbc1d15	1
Rab21	1
Zfc3h1	1
Cnot2	1
Cct2	1
Yeats4	1
Cpsf6	1
Mdm2	1
Dyrk2	1
Cand1	1
Tmbim4	1
Llph	1
Msrb3	1
Gns	1
Rassf3	1
Tbk1	1
Xpot	1
Rxylt1	1
Ppm1h	1
Mon2	1
Usp15	1
Slc16a7	1
Ctdsp2	1
Tsfm	1
Mettl1	1
Cdk4	1
Tspan31	1
Os9	1
B4galnt1	1
Dtx3	1
Dctn2	1
Ddit3	1
Arhgap9	1
R3hdm2	1
Lrp1	1
Stat6	1
Nab2	1
Baz2a	1
Stat2	1
Cnpy2	1
Cs	1
Nabp2	1
Smarcc2	1
Esyt1	1
Pa2g4	1
Rab5b	1
Mmp19	1
Dnajc14	1
Sarnp	1
Ormdl2	1
Cd63	1
Bloc1s1	1
Insr	1
Pet100	1
Stxbp2	1
Mcemp1	1
Trappc5	1
Cd209a	1
Cd209e	1
Cd209d	1
Cd209f	1
Map2k7	1
Timm44	1
Elavl1	1
Cers4	1
Arglu1	1
Irs2	1
Col4a1	1
Col4a2	1
Rab20	1
Naxd	1
Ing1	1
Ankrd10	1
Arhgef7	1
Atp11a	1
F7	1
F10	1
Cul4a	1
Gas6	1
Rasa3	1
Cdc16	1
Upf3a	1
Cln8	1
Agpat5	1
6820431F20Rik	1
Vps36	1
Mrps31	1
Smim19	1
Vdac3	1
Polb	1
Ikbkb	1
Plat	1
Kat6a	1
Ank1	1
Gpat4	1
Golga7	1
Sfrp1	1
Adam9	1
Tm2d2	1
Plekha2	1
Tacc1	1
Fgfr1	1
Nsd3	1
Ddhd2	1
Lsm1	1
Ash2l	1
Hgsnat	1
Fnta	1
Hook3	1
Zfp703	1
Erlin2	1
Plpbp	1
Adgra2	1
Rab11fip1	1
Eif4ebp1	1
Mak16	1
Nrg1	1
Wrn	1
Ppp2cb	1
Gsr	1
Gtf2e2	1
Rbpms	1
Dctn6	1
Leprotl1	1
Saraf	1
Tnks	1
Ppp1r3b	1
Eri1	1
Dlc1	1
Tusc3	1
Msr1	1
Cnot7	1
Vps37a	1
Slc7a2	1
Mtus1	1
Pcm1	1
Asah1	1
Frg1	1
Ufsp2	1
Cfap97	1
Acsl1	1
Casp3	1
Rwdd4a	1
Ing2	1
Wwc2	1
Aga	1
Spcs3	1
Hpgd	1
Sap30	1
Hmgb2	1
Galnt7	1
Hpf1	1
Clcn3	1
Palld	1
Ddx60	1
Cpe	1
Msmo1	1
Tmem192	1
March1	1
Tma16	1
Psd3	1
Lpl	1
Atp6v1b2	1
Atp13a1	1
Gmip	1
Gatad2a	1
Mau2	1
Borcs8	1
Ddx49	1
Cope	1
Upf1	1
Rex1bd	1
Kxd1	1
Fkbp8	1
Ssbp4	1
Lrrc25	1
Lsm4	1
Mpv17l2	1
Mast3	1
Ccdc124	1
Myo9b	1
Use1	1
Ocel1	1
Nr2f6	1
Babam1	1
Mrpl34	1
Dda1	1
Bst2	1
Mvb12a	1
Pgls	1
Colgalt1	1
Jak3	1
Cyp4f18	1
Rab8a	1
Fam32a	1
Ap1m1	1
Eps15l1	1
Smim7	1
Sin3b	1
Hmgxb4	1
Hmox1	1
Arhgap10	1
Rbmxl1	1
Lsm6	1
Smad1	1
Otud4	1
Abce1	1
Anapc10	1
